MSNDATE,AIRCRAFT_TYPE,FULL_NAME,TOTAL_TONS,Count of WWII_ID
1940-07-20 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,1,2
1940-08-06 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,2,2
1940-08-19 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,11,2
1940-09-24 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,21,2
1940-10-18 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,7,2
1940-11-29 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,5,2
1940-12-06 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,2,2
1940-12-07 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,4,2
1940-12-17 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,2,2
1941-04-03 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,2,2
1941-04-13 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,1,2
1941-04-27 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,2,2
1941-05-30 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,1,2
1941-06-14 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,26,2
